x,y,intensidad,temperatura_real_C
576.0,354.5,0.2037,29.94
580.0,354.5,0.1913,29.95
584.0,354.5,0.1798,29.95
588.0,354.5,0.1689,29.95
592.0,354.5,0.1587,29.96
596.0,354.5,0.1492,29.96
600.0,354.5,0.1402,29.96
604.0,354.5,0.1318,29.96
608.0,354.5,0.1239,29.97
612.0,354.5,0.1165,29.97
616.0,354.5,0.1094,29.97
620.0,354.5,0.1028,29.97
624.0,354.5,0.0966,29.97
628.0,354.5,0.0908,29.97
632.0,354.5,0.0852,29.98
636.0,354.5,0.08,29.98
640.0,354.5,0.0751,29.98
644.0,354.5,0.0705,29.98
648.0,354.5,0.0661,29.98
652.0,354.5,0.062,29.98
656.0,354.5,0.0582,29.98
660.0,354.5,0.0545,29.98
664.0,354.5,0.0511,29.99
668.0,354.5,0.0478,29.99
672.0,354.5,0.0448,29.99
676.0,354.5,0.0419,29.99
680.0,354.5,0.0392,29.99
684.0,354.5,0.0366,29.99
688.0,354.5,0.0342,29.99
692.0,354.5,0.0319,29.99
696.0,354.5,0.0298,29.99
700.0,354.5,0.0278,29.99
704.0,354.5,0.026,29.99
708.0,354.5,0.0242,29.99
712.0,354.5,0.0226,29.99
716.0,354.5,0.021,29.99
720.0,354.5,0.0196,29.99
724.0,354.5,0.0182,29.99
728.0,354.5,0.0169,30.0
732.0,354.5,0.0157,30.0
736.0,354.5,0.0146,30.0
740.0,354.5,0.0136,30.0
744.0,354.5,0.0126,30.0
748.0,354.5,0.0117,30.0
752.0,354.5,0.0109,30.0
756.0,354.5,0.0101,30.0
760.0,354.5,0.0093,30.0
764.0,354.5,0.0087,30.0
768.0,354.5,0.008,30.0
772.0,354.5,0.0074,30.0
776.0,354.5,0.0069,30.0
780.0,354.5,0.0064,30.0
784.0,354.5,0.0059,30.0
788.0,354.5,0.0054,30.0
792.0,354.5,0.005,30.0
796.0,354.5,0.0046,30.0
0.0,357.5,0.0016,30.0
4.0,357.5,0.0017,30.0
8.0,357.5,0.0019,30.0
12.0,357.5,0.0021,30.0
16.0,357.5,0.0023,30.0
20.0,357.5,0.0025,30.0
24.0,357.5,0.0028,30.0
28.0,357.5,0.0031,30.0
32.0,357.5,0.0034,30.0
36.0,357.5,0.0037,30.0
40.0,357.5,0.0041,30.0
44.0,357.5,0.0045,30.0
48.0,357.5,0.0049,30.0
52.0,357.5,0.0054,30.0
56.0,357.5,0.006,30.0
60.0,357.5,0.0066,30.0
64.0,357.5,0.0072,30.0
68.0,357.5,0.008,30.0
72.0,357.5,0.0088,30.0
76.0,357.5,0.0096,30.0
80.0,357.5,0.0106,30.0
84.0,357.5,0.0116,30.0
88.0,357.5,0.0128,30.0
92.0,357.5,0.014,30.0
96.0,357.5,0.0154,30.0
100.0,357.5,0.0169,30.0
104.0,357.5,0.0186,29.99
108.0,357.5,0.0204,29.99
112.0,357.5,0.0224,29.99
116.0,357.5,0.0246,29.99
120.0,357.5,0.027,29.99
124.0,357.5,0.0297,29.99
128.0,357.5,0.0326,29.99
132.0,357.5,0.0357,29.99
136.0,357.5,0.0392,29.99
140.0,357.5,0.043,29.99
144.0,357.5,0.0471,29.99
148.0,357.5,0.0516,29.99
152.0,357.5,0.0566,29.98
156.0,357.5,0.062,29.98
160.0,357.5,0.0678,29.98
164.0,357.5,0.0743,29.98
168.0,357.5,0.0813,29.98
172.0,357.5,0.0889,29.97
176.0,357.5,0.0973,29.97
180.0,357.5,0.1064,29.97
184.0,357.5,0.1162,29.97
188.0,357.5,0.127,29.96
192.0,357.5,0.1387,29.96
196.0,357.5,0.1514,29.96
200.0,357.5,0.1652,29.95
204.0,357.5,0.1802,29.95
208.0,357.5,0.1964,29.94
212.0,357.5,0.214,29.94
216.0,357.5,0.233,29.93
220.0,357.5,0.2536,29.93
224.0,357.5,0.2759,29.92
228.0,357.5,0.2999,29.92
232.0,357.5,0.3257,29.91
236.0,357.5,0.3536,29.9
240.0,357.5,0.3835,29.89
244.0,357.5,0.4156,29.88
248.0,357.5,0.4501,29.87
252.0,357.5,0.487,29.86
256.0,357.5,0.5264,29.85
260.0,357.5,0.5684,29.84
264.0,357.5,0.6131,29.83
268.0,357.5,0.6606,29.81
272.0,357.5,0.711,29.8
276.0,357.5,0.7642,29.78
280.0,357.5,0.8203,29.77
284.0,357.5,0.8793,29.75
288.0,357.5,0.9411,29.74
292.0,357.5,1.0057,29.72
296.0,357.5,1.0729,29.7
300.0,357.5,1.1425,29.68
304.0,357.5,1.2144,29.66
308.0,357.5,1.2882,29.64
312.0,357.5,1.3635,29.62
316.0,357.5,1.4401,29.59
320.0,357.5,1.5174,29.57
324.0,357.5,1.5949,29.55
328.0,357.5,1.6719,29.53
332.0,357.5,1.7479,29.51
336.0,357.5,1.8221,29.49
340.0,357.5,1.8938,29.47
344.0,357.5,1.9621,29.45
348.0,357.5,2.0263,29.43
352.0,357.5,2.0855,29.41
356.0,357.5,2.1391,29.4
360.0,357.5,2.1862,29.38
364.0,357.5,2.2262,29.37
368.0,357.5,2.2585,29.36
372.0,357.5,2.2826,29.36
376.0,357.5,2.2981,29.35
380.0,357.5,2.3049,29.35
384.0,357.5,2.3029,29.35
388.0,357.5,2.292,29.36
392.0,357.5,2.2725,29.36
396.0,357.5,2.2448,29.37
400.0,357.5,2.2093,29.38
404.0,357.5,2.1665,29.39
408.0,357.5,2.1172,29.4
412.0,357.5,2.062,29.42
416.0,357.5,2.0017,29.44
420.0,357.5,1.9371,29.45
424.0,357.5,1.8691,29.47
428.0,357.5,1.7983,29.49
432.0,357.5,1.7255,29.51
436.0,357.5,1.6515,29.54
440.0,357.5,1.577,29.56
444.0,357.5,1.5024,29.58
448.0,357.5,1.4284,29.6
452.0,357.5,1.3555,29.62
456.0,357.5,1.284,29.64
460.0,357.5,1.2143,29.66
464.0,357.5,1.1467,29.68
468.0,357.5,1.0814,29.7
472.0,357.5,1.0185,29.71
476.0,357.5,0.9583,29.73
480.0,357.5,0.9008,29.75
484.0,357.5,0.846,29.76
488.0,357.5,0.794,29.78
492.0,357.5,0.7447,29.79
496.0,357.5,0.6981,29.8
500.0,357.5,0.6541,29.82
504.0,357.5,0.6127,29.83
508.0,357.5,0.5738,29.84
512.0,357.5,0.5373,29.85
516.0,357.5,0.503,29.86
520.0,357.5,0.471,29.87
524.0,357.5,0.4409,29.88
528.0,357.5,0.4129,29.88
532.0,357.5,0.3866,29.89
536.0,357.5,0.3621,29.9
540.0,357.5,0.3393,29.9
544.0,357.5,0.3179,29.91
548.0,357.5,0.298,29.92
552.0,357.5,0.2793,29.92
556.0,357.5,0.2619,29.93
560.0,357.5,0.2457,29.93
564.0,357.5,0.2305,29.94
568.0,357.5,0.2164,29.94
572.0,357.5,0.2031,29.94
576.0,357.5,0.1907,29.95
580.0,357.5,0.1791,29.95
584.0,357.5,0.1682,29.95
588.0,357.5,0.158,29.96
592.0,357.5,0.1485,29.96
596.0,357.5,0.1395,29.96
600.0,357.5,0.1311,29.96
604.0,357.5,0.1232,29.97
608.0,357.5,0.1158,29.97
612.0,357.5,0.1088,29.97
616.0,357.5,0.1022,29.97
620.0,357.5,0.096,29.97
624.0,357.5,0.0902,29.97
628.0,357.5,0.0847,29.98
632.0,357.5,0.0796,29.98
636.0,357.5,0.0747,29.98
640.0,357.5,0.0701,29.98
644.0,357.5,0.0658,29.98
648.0,357.5,0.0617,29.98
652.0,357.5,0.0579,29.98
656.0,357.5,0.0543,29.98
660.0,357.5,0.0509,29.99
664.0,357.5,0.0477,29.99
668.0,357.5,0.0446,29.99
672.0,357.5,0.0418,29.99
676.0,357.5,0.0391,29.99
680.0,357.5,0.0366,29.99
684.0,357.5,0.0342,29.99
688.0,357.5,0.032,29.99
692.0,357.5,0.0299,29.99
696.0,357.5,0.0279,29.99
700.0,357.5,0.026,29.99
704.0,357.5,0.0243,29.99
708.0,357.5,0.0226,29.99
712.0,357.5,0.0211,29.99
716.0,357.5,0.0197,29.99
720.0,357.5,0.0183,29.99
724.0,357.5,0.017,30.0
728.0,357.5,0.0159,30.0
732.0,357.5,0.0148,30.0
736.0,357.5,0.0137,30.0
740.0,357.5,0.0127,30.0
744.0,357.5,0.0118,30.0
748.0,357.5,0.011,30.0
752.0,357.5,0.0102,30.0
756.0,357.5,0.0095,30.0
760.0,357.5,0.0088,30.0
764.0,357.5,0.0081,30.0
768.0,357.5,0.0075,30.0
772.0,357.5,0.007,30.0
776.0,357.5,0.0065,30.0
780.0,357.5,0.006,30.0
784.0,357.5,0.0055,30.0
788.0,357.5,0.0051,30.0
792.0,357.5,0.0047,30.0
796.0,357.5,0.0044,30.0
0.0,360.6,0.0015,30.0
4.0,360.6,0.0017,30.0
8.0,360.6,0.0018,30.0
12.0,360.6,0.002,30.0
16.0,360.6,0.0022,30.0
20.0,360.6,0.0025,30.0
24.0,360.6,0.0027,30.0
28.0,360.6,0.003,30.0
32.0,360.6,0.0033,30.0
36.0,360.6,0.0036,30.0
40.0,360.6,0.004,30.0
44.0,360.6,0.0044,30.0
48.0,360.6,0.0048,30.0
52.0,360.6,0.0053,30.0
56.0,360.6,0.0058,30.0
60.0,360.6,0.0064,30.0
64.0,360.6,0.007,30.0
68.0,360.6,0.0077,30.0
72.0,360.6,0.0085,30.0
76.0,360.6,0.0093,30.0
80.0,360.6,0.0102,30.0
84.0,360.6,0.0112,30.0
88.0,360.6,0.0124,30.0
92.0,360.6,0.0136,30.0
96.0,360.6,0.0149,30.0
100.0,360.6,0.0164,30.0
104.0,360.6,0.018,29.99
108.0,360.6,0.0197,29.99
112.0,360.6,0.0216,29.99
116.0,360.6,0.0238,29.99
120.0,360.6,0.0261,29.99
124.0,360.6,0.0286,29.99
128.0,360.6,0.0313,29.99
132.0,360.6,0.0344,29.99
136.0,360.6,0.0377,29.99
140.0,360.6,0.0413,29.99
144.0,360.6,0.0452,29.99
148.0,360.6,0.0495,29.99
152.0,360.6,0.0543,29.98
156.0,360.6,0.0594,29.98
160.0,360.6,0.065,29.98
164.0,360.6,0.0711,29.98
168.0,360.6,0.0778,29.98
172.0,360.6,0.085,29.98
176.0,360.6,0.093,29.97
180.0,360.6,0.1016,29.97
184.0,360.6,0.1109,29.97
188.0,360.6,0.1211,29.97
192.0,360.6,0.1321,29.96
196.0,360.6,0.1441,29.96
200.0,360.6,0.1571,29.96
204.0,360.6,0.1712,29.95
208.0,360.6,0.1865,29.95
212.0,360.6,0.203,29.94
216.0,360.6,0.2209,29.94
220.0,360.6,0.2402,29.93
224.0,360.6,0.261,29.93
228.0,360.6,0.2834,29.92
232.0,360.6,0.3075,29.91
236.0,360.6,0.3335,29.91
240.0,360.6,0.3613,29.9
244.0,360.6,0.3912,29.89
248.0,360.6,0.4231,29.88
252.0,360.6,0.4573,29.87
256.0,360.6,0.4937,29.86
260.0,360.6,0.5324,29.85
264.0,360.6,0.5736,29.84
268.0,360.6,0.6173,29.83
272.0,360.6,0.6634,29.81
276.0,360.6,0.7121,29.8
280.0,360.6,0.7634,29.79
284.0,360.6,0.8171,29.77
288.0,360.6,0.8734,29.75
292.0,360.6,0.9319,29.74
296.0,360.6,0.9928,29.72
300.0,360.6,1.0557,29.7
304.0,360.6,1.1204,29.68
308.0,360.6,1.1867,29.67
312.0,360.6,1.2543,29.65
316.0,360.6,1.3228,29.63
320.0,360.6,1.3918,29.61
324.0,360.6,1.4608,29.59
328.0,360.6,1.5293,29.57
332.0,360.6,1.5966,29.55
336.0,360.6,1.6622,29.53
340.0,360.6,1.7254,29.51
344.0,360.6,1.7856,29.5
348.0,360.6,1.842,29.48
352.0,360.6,1.894,29.47
356.0,360.6,1.9409,29.45
360.0,360.6,1.9822,29.44
364.0,360.6,2.0171,29.43
368.0,360.6,2.0453,29.42
372.0,360.6,2.0664,29.42
376.0,360.6,2.08,29.41
380.0,360.6,2.086,29.41
384.0,360.6,2.0843,29.41
388.0,360.6,2.0748,29.42
392.0,360.6,2.0579,29.42
396.0,360.6,2.0338,29.43
400.0,360.6,2.0029,29.44
404.0,360.6,1.9656,29.45
408.0,360.6,1.9224,29.46
412.0,360.6,1.8741,29.47
416.0,360.6,1.8212,29.49
420.0,360.6,1.7644,29.5
424.0,360.6,1.7045,29.52
428.0,360.6,1.6419,29.54
432.0,360.6,1.5776,29.56
436.0,360.6,1.5119,29.57
440.0,360.6,1.4456,29.59
444.0,360.6,1.3791,29.61
448.0,360.6,1.313,29.63
452.0,360.6,1.2476,29.65
456.0,360.6,1.1833,29.67
460.0,360.6,1.1206,29.68
464.0,360.6,1.0595,29.7
468.0,360.6,1.0004,29.72
472.0,360.6,0.9434,29.73
476.0,360.6,0.8886,29.75
480.0,360.6,0.8362,29.76
484.0,360.6,0.7862,29.78
488.0,360.6,0.7385,29.79
492.0,360.6,0.6933,29.8
496.0,360.6,0.6505,29.82
500.0,360.6,0.61,29.83
504.0,360.6,0.5718,29.84
508.0,360.6,0.5359,29.85
512.0,360.6,0.502,29.86
516.0,360.6,0.4703,29.87
520.0,360.6,0.4405,29.88
524.0,360.6,0.4126,29.88
528.0,360.6,0.3864,29.89
532.0,360.6,0.362,29.9
536.0,360.6,0.3391,29.9
540.0,360.6,0.3177,29.91
544.0,360.6,0.2977,29.92
548.0,360.6,0.2791,29.92
552.0,360.6,0.2616,29.93
556.0,360.6,0.2453,29.93
560.0,360.6,0.2301,29.94
564.0,360.6,0.2159,29.94
568.0,360.6,0.2026,29.94
572.0,360.6,0.1901,29.95
576.0,360.6,0.1785,29.95
580.0,360.6,0.1676,29.95
584.0,360.6,0.1574,29.96
588.0,360.6,0.1478,29.96
592.0,360.6,0.1388,29.96
596.0,360.6,0.1304,29.96
600.0,360.6,0.1225,29.97
604.0,360.6,0.1151,29.97
608.0,360.6,0.1082,29.97
612.0,360.6,0.1016,29.97
616.0,360.6,0.0955,29.97
620.0,360.6,0.0897,29.97
624.0,360.6,0.0842,29.98
628.0,360.6,0.0791,29.98
632.0,360.6,0.0743,29.98
636.0,360.6,0.0697,29.98
640.0,360.6,0.0655,29.98
644.0,360.6,0.0614,29.98
648.0,360.6,0.0576,29.98
652.0,360.6,0.054,29.98
656.0,360.6,0.0507,29.99
660.0,360.6,0.0475,29.99
664.0,360.6,0.0445,29.99
668.0,360.6,0.0417,29.99
672.0,360.6,0.039,29.99
676.0,360.6,0.0365,29.99
680.0,360.6,0.0342,29.99
684.0,360.6,0.0319,29.99
688.0,360.6,0.0299,29.99
692.0,360.6,0.0279,29.99
696.0,360.6,0.0261,29.99
700.0,360.6,0.0243,29.99
704.0,360.6,0.0227,29.99
708.0,360.6,0.0212,29.99
712.0,360.6,0.0197,29.99
716.0,360.6,0.0184,29.99
720.0,360.6,0.0171,30.0
724.0,360.6,0.016,30.0
728.0,360.6,0.0149,30.0
732.0,360.6,0.0138,30.0
736.0,360.6,0.0129,30.0
740.0,360.6,0.012,30.0
744.0,360.6,0.0111,30.0
748.0,360.6,0.0103,30.0
752.0,360.6,0.0096,30.0
756.0,360.6,0.0089,30.0
760.0,360.6,0.0082,30.0
764.0,360.6,0.0076,30.0
768.0,360.6,0.0071,30.0
772.0,360.6,0.0066,30.0
776.0,360.6,0.0061,30.0
780.0,360.6,0.0056,30.0
784.0,360.6,0.0052,30.0
788.0,360.6,0.0048,30.0
792.0,360.6,0.0045,30.0
796.0,360.6,0.0041,30.0
0.0,363.6,0.0015,30.0
4.0,363.6,0.0016,30.0
8.0,363.6,0.0018,30.0
12.0,363.6,0.002,30.0
16.0,363.6,0.0022,30.0
20.0,363.6,0.0024,30.0
24.0,363.6,0.0026,30.0
28.0,363.6,0.0029,30.0
32.0,363.6,0.0032,30.0
36.0,363.6,0.0035,30.0
40.0,363.6,0.0038,30.0
44.0,363.6,0.0042,30.0
48.0,363.6,0.0046,30.0
52.0,363.6,0.0051,30.0
56.0,363.6,0.0056,30.0
60.0,363.6,0.0062,30.0
64.0,363.6,0.0068,30.0
68.0,363.6,0.0075,30.0
72.0,363.6,0.0082,30.0
76.0,363.6,0.009,30.0
80.0,363.6,0.0099,30.0
84.0,363.6,0.0109,30.0
88.0,363.6,0.0119,30.0
92.0,363.6,0.0131,30.0
96.0,363.6,0.0144,30.0
100.0,363.6,0.0158,30.0
104.0,363.6,0.0173,30.0
108.0,363.6,0.019,29.99
112.0,363.6,0.0209,29.99
116.0,363.6,0.0229,29.99
120.0,363.6,0.0251,29.99
124.0,363.6,0.0275,29.99
128.0,363.6,0.0301,29.99
132.0,363.6,0.033,29.99
136.0,363.6,0.0362,29.99
140.0,363.6,0.0396,29.99
144.0,363.6,0.0434,29.99
148.0,363.6,0.0475,29.99
152.0,363.6,0.052,29.99
156.0,363.6,0.0569,29.98
160.0,363.6,0.0622,29.98
164.0,363.6,0.068,29.98
168.0,363.6,0.0743,29.98
172.0,363.6,0.0812,29.98
176.0,363.6,0.0887,29.98
180.0,363.6,0.0968,29.97
184.0,363.6,0.1057,29.97
188.0,363.6,0.1153,29.97
192.0,363.6,0.1257,29.96
196.0,363.6,0.137,29.96
200.0,363.6,0.1493,29.96
204.0,363.6,0.1625,29.95
208.0,363.6,0.1769,29.95
212.0,363.6,0.1924,29.95
216.0,363.6,0.2091,29.94
220.0,363.6,0.2271,29.94
224.0,363.6,0.2466,29.93
228.0,363.6,0.2675,29.92
232.0,363.6,0.29,29.92
236.0,363.6,0.3141,29.91
240.0,363.6,0.3399,29.9
244.0,363.6,0.3676,29.9
248.0,363.6,0.3972,29.89
252.0,363.6,0.4287,29.88
256.0,363.6,0.4623,29.87
260.0,363.6,0.498,29.86
264.0,363.6,0.5359,29.85
268.0,363.6,0.5759,29.84
272.0,363.6,0.6182,29.83
276.0,363.6,0.6627,29.81
280.0,363.6,0.7095,29.8
284.0,363.6,0.7584,29.79
288.0,363.6,0.8095,29.77
292.0,363.6,0.8626,29.76
296.0,363.6,0.9176,29.74
300.0,363.6,0.9743,29.73
304.0,363.6,1.0326,29.71
308.0,363.6,1.0922,29.69
312.0,363.6,1.1528,29.68
316.0,363.6,1.2141,29.66
320.0,363.6,1.2756,29.64
324.0,363.6,1.337,29.62
328.0,363.6,1.3978,29.61
332.0,363.6,1.4575,29.59
336.0,363.6,1.5155,29.57
340.0,363.6,1.5713,29.56
344.0,363.6,1.6244,29.54
348.0,363.6,1.674,29.53
352.0,363.6,1.7197,29.52
356.0,363.6,1.7608,29.5
360.0,363.6,1.7969,29.49
364.0,363.6,1.8276,29.49
368.0,363.6,1.8522,29.48
372.0,363.6,1.8707,29.47
376.0,363.6,1.8826,29.47
380.0,363.6,1.8879,29.47
384.0,363.6,1.8864,29.47
388.0,363.6,1.8782,29.47
392.0,363.6,1.8635,29.48
396.0,363.6,1.8425,29.48
400.0,363.6,1.8155,29.49
404.0,363.6,1.7829,29.5
408.0,363.6,1.7452,29.51
412.0,363.6,1.7028,29.52
416.0,363.6,1.6564,29.53
420.0,363.6,1.6064,29.55
424.0,363.6,1.5536,29.56
428.0,363.6,1.4984,29.58
432.0,363.6,1.4413,29.59
436.0,363.6,1.3831,29.61
440.0,363.6,1.3241,29.63
444.0,363.6,1.2648,29.64
448.0,363.6,1.2057,29.66
452.0,363.6,1.1472,29.68
456.0,363.6,1.0895,29.69
460.0,363.6,1.033,29.71
464.0,363.6,0.9779,29.72
468.0,363.6,0.9245,29.74
472.0,363.6,0.8728,29.75
476.0,363.6,0.8231,29.77
480.0,363.6,0.7754,29.78
484.0,363.6,0.7297,29.79
488.0,363.6,0.6862,29.81
492.0,363.6,0.6448,29.82
496.0,363.6,0.6055,29.83
500.0,363.6,0.5682,29.84
504.0,363.6,0.5331,29.85
508.0,363.6,0.4999,29.86
512.0,363.6,0.4686,29.87
516.0,363.6,0.4392,29.88
520.0,363.6,0.4116,29.88
524.0,363.6,0.3857,29.89
528.0,363.6,0.3614,29.9
532.0,363.6,0.3386,29.9
536.0,363.6,0.3173,29.91
540.0,363.6,0.2973,29.92
544.0,363.6,0.2787,29.92
548.0,363.6,0.2612,29.93
552.0,363.6,0.2449,29.93
556.0,363.6,0.2297,29.94
560.0,363.6,0.2154,29.94
564.0,363.6,0.2021,29.94
568.0,363.6,0.1896,29.95
572.0,363.6,0.1779,29.95
576.0,363.6,0.167,29.95
580.0,363.6,0.1568,29.96
584.0,363.6,0.1472,29.96
588.0,363.6,0.1382,29.96
592.0,363.6,0.1298,29.96
596.0,363.6,0.1219,29.97
600.0,363.6,0.1145,29.97
604.0,363.6,0.1076,29.97
608.0,363.6,0.1011,29.97
612.0,363.6,0.0949,29.97
616.0,363.6,0.0892,29.97
620.0,363.6,0.0837,29.98
624.0,363.6,0.0787,29.98
628.0,363.6,0.0739,29.98
632.0,363.6,0.0693,29.98
636.0,363.6,0.0651,29.98
640.0,363.6,0.0611,29.98
644.0,363.6,0.0573,29.98
648.0,363.6,0.0538,29.98
652.0,363.6,0.0504,29.99
656.0,363.6,0.0473,29.99
660.0,363.6,0.0443,29.99
664.0,363.6,0.0415,29.99
668.0,363.6,0.0389,29.99
672.0,363.6,0.0364,29.99
676.0,363.6,0.0341,29.99
680.0,363.6,0.0319,29.99
684.0,363.6,0.0298,29.99
688.0,363.6,0.0279,29.99
692.0,363.6,0.0261,29.99
696.0,363.6,0.0244,29.99
700.0,363.6,0.0227,29.99
704.0,363.6,0.0212,29.99
708.0,363.6,0.0198,29.99
712.0,363.6,0.0185,29.99
716.0,363.6,0.0172,30.0
720.0,363.6,0.016,30.0
724.0,363.6,0.0149,30.0
728.0,363.6,0.0139,30.0
732.0,363.6,0.013,30.0
736.0,363.6,0.012,30.0
740.0,363.6,0.0112,30.0
744.0,363.6,0.0104,30.0
748.0,363.6,0.0097,30.0
752.0,363.6,0.009,30.0
756.0,363.6,0.0083,30.0
760.0,363.6,0.0077,30.0
764.0,363.6,0.0072,30.0
768.0,363.6,0.0067,30.0
772.0,363.6,0.0062,30.0
776.0,363.6,0.0057,30.0
780.0,363.6,0.0053,30.0
784.0,363.6,0.0049,30.0
788.0,363.6,0.0045,30.0
792.0,363.6,0.0042,30.0
796.0,363.6,0.0039,30.0
0.0,366.6,0.0014,30.0
4.0,366.6,0.0016,30.0
8.0,366.6,0.0017,30.0
12.0,366.6,0.0019,30.0
16.0,366.6,0.0021,30.0
20.0,366.6,0.0023,30.0
24.0,366.6,0.0025,30.0
28.0,366.6,0.0028,30.0
32.0,366.6,0.0031,30.0
36.0,366.6,0.0034,30.0
40.0,366.6,0.0037,30.0
44.0,366.6,0.0041,30.0
48.0,366.6,0.0045,30.0
52.0,366.6,0.0049,30.0
56.0,366.6,0.0054,30.0
60.0,366.6,0.006,30.0
64.0,366.6,0.0066,30.0
68.0,366.6,0.0072,30.0
72.0,366.6,0.0079,30.0
76.0,366.6,0.0087,30.0
80.0,366.6,0.0096,30.0
84.0,366.6,0.0105,30.0
88.0,366.6,0.0115,30.0
92.0,366.6,0.0126,30.0
96.0,366.6,0.0139,30.0
100.0,366.6,0.0152,30.0
104.0,366.6,0.0167,30.0
108.0,366.6,0.0183,29.99
112.0,366.6,0.0201,29.99
116.0,366.6,0.022,29.99
120.0,366.6,0.0241,29.99
124.0,366.6,0.0264,29.99
128.0,366.6,0.0289,29.99
132.0,366.6,0.0317,29.99
136.0,366.6,0.0347,29.99
140.0,366.6,0.038,29.99
144.0,366.6,0.0416,29.99
148.0,366.6,0.0455,29.99
152.0,366.6,0.0497,29.99
156.0,366.6,0.0544,29.98
160.0,366.6,0.0594,29.98
164.0,366.6,0.0649,29.98
168.0,366.6,0.0709,29.98
172.0,366.6,0.0775,29.98
176.0,366.6,0.0845,29.98
180.0,366.6,0.0922,29.97
184.0,366.6,0.1006,29.97
188.0,366.6,0.1096,29.97
192.0,366.6,0.1195,29.97
196.0,366.6,0.1301,29.96
200.0,366.6,0.1416,29.96
204.0,366.6,0.154,29.96
208.0,366.6,0.1675,29.95
212.0,366.6,0.182,29.95
216.0,366.6,0.1976,29.94
220.0,366.6,0.2145,29.94
224.0,366.6,0.2326,29.93
228.0,366.6,0.2521,29.93
232.0,366.6,0.273,29.92
236.0,366.6,0.2954,29.92
240.0,366.6,0.3194,29.91
244.0,366.6,0.345,29.9
248.0,366.6,0.3724,29.9
252.0,366.6,0.4015,29.89
256.0,366.6,0.4324,29.88
260.0,366.6,0.4652,29.87
264.0,366.6,0.5,29.86
268.0,366.6,0.5367,29.85
272.0,366.6,0.5754,29.84
276.0,366.6,0.616,29.83
280.0,366.6,0.6586,29.81
284.0,366.6,0.7031,29.8
288.0,366.6,0.7494,29.79
292.0,366.6,0.7975,29.78
296.0,366.6,0.8472,29.76
300.0,366.6,0.8984,29.75
304.0,366.6,0.9508,29.73
308.0,366.6,1.0043,29.72
312.0,366.6,1.0586,29.7
316.0,366.6,1.1133,29.69
320.0,366.6,1.1682,29.67
324.0,366.6,1.2229,29.66
328.0,366.6,1.2769,29.64
332.0,366.6,1.3298,29.63
336.0,366.6,1.3812,29.61
340.0,366.6,1.4305,29.6
344.0,366.6,1.4772,29.58
348.0,366.6,1.5209,29.57
352.0,366.6,1.561,29.56
356.0,366.6,1.5972,29.55
360.0,366.6,1.6288,29.54
364.0,366.6,1.6557,29.53
368.0,366.6,1.6773,29.53
372.0,366.6,1.6934,29.52
376.0,366.6,1.7039,29.52
380.0,366.6,1.7085,29.52
384.0,366.6,1.7073,29.52
388.0,366.6,1.7002,29.52
392.0,366.6,1.6874,29.53
396.0,366.6,1.6691,29.53
400.0,366.6,1.6455,29.54
404.0,366.6,1.617,29.55
408.0,366.6,1.584,29.55
412.0,366.6,1.5468,29.56
416.0,366.6,1.506,29.58
420.0,366.6,1.462,29.59
424.0,366.6,1.4154,29.6
428.0,366.6,1.3666,29.62
432.0,366.6,1.3161,29.63
436.0,366.6,1.2644,29.64
440.0,366.6,1.212,29.66
444.0,366.6,1.1592,29.67
448.0,366.6,1.1064,29.69
452.0,366.6,1.0539,29.7
456.0,366.6,1.0022,29.72
460.0,366.6,0.9514,29.73
464.0,366.6,0.9017,29.75
468.0,366.6,0.8535,29.76
472.0,366.6,0.8067,29.77
476.0,366.6,0.7616,29.79
480.0,366.6,0.7182,29.8
484.0,366.6,0.6766,29.81
488.0,366.6,0.6368,29.82
492.0,366.6,0.599,29.83
496.0,366.6,0.5629,29.84
500.0,366.6,0.5288,29.85
504.0,366.6,0.4964,29.86
508.0,366.6,0.4658,29.87
512.0,366.6,0.437,29.88
516.0,366.6,0.4098,29.88
520.0,366.6,0.3842,29.89
524.0,366.6,0.3602,29.9
528.0,366.6,0.3376,29.9
532.0,366.6,0.3165,29.91
536.0,366.6,0.2966,29.92
540.0,366.6,0.2781,29.92
544.0,366.6,0.2607,29.93
548.0,366.6,0.2444,29.93
552.0,366.6,0.2291,29.94
556.0,366.6,0.2149,29.94
560.0,366.6,0.2015,29.94
564.0,366.6,0.189,29.95
568.0,366.6,0.1774,29.95
572.0,366.6,0.1664,29.95
576.0,366.6,0.1562,29.96
580.0,366.6,0.1466,29.96
584.0,366.6,0.1376,29.96
588.0,366.6,0.1292,29.96
592.0,366.6,0.1213,29.97
596.0,366.6,0.114,29.97
600.0,366.6,0.107,29.97
604.0,366.6,0.1005,29.97
608.0,366.6,0.0944,29.97
612.0,366.6,0.0887,29.98
616.0,366.6,0.0833,29.98
620.0,366.6,0.0782,29.98
624.0,366.6,0.0734,29.98
628.0,366.6,0.069,29.98
632.0,366.6,0.0647,29.98
636.0,366.6,0.0608,29.98
640.0,366.6,0.057,29.98
644.0,366.6,0.0535,29.98
648.0,366.6,0.0502,29.99
652.0,366.6,0.0471,29.99
656.0,366.6,0.0441,29.99
660.0,366.6,0.0414,29.99
664.0,366.6,0.0388,29.99
668.0,366.6,0.0363,29.99
672.0,366.6,0.034,29.99
676.0,366.6,0.0318,29.99
680.0,366.6,0.0298,29.99
684.0,366.6,0.0279,29.99
