x,y,intensidad,temperatura_real_C
772.0,136.4,0.0461,29.98
776.0,136.4,0.0418,29.98
780.0,136.4,0.038,29.98
784.0,136.4,0.0345,29.98
788.0,136.4,0.0313,29.99
792.0,136.4,0.0284,29.99
796.0,136.4,0.0258,29.99
0.0,139.4,0.0008,30.0
4.0,139.4,0.0009,30.0
8.0,139.4,0.001,30.0
12.0,139.4,0.001,30.0
16.0,139.4,0.0011,30.0
20.0,139.4,0.0013,30.0
24.0,139.4,0.0014,30.0
28.0,139.4,0.0015,30.0
32.0,139.4,0.0016,30.0
36.0,139.4,0.0018,30.0
40.0,139.4,0.002,30.0
44.0,139.4,0.0021,30.0
48.0,139.4,0.0023,30.0
52.0,139.4,0.0026,30.0
56.0,139.4,0.0028,30.0
60.0,139.4,0.003,30.0
64.0,139.4,0.0033,30.0
68.0,139.4,0.0036,30.0
72.0,139.4,0.004,30.0
76.0,139.4,0.0043,30.0
80.0,139.4,0.0047,30.0
84.0,139.4,0.0051,30.0
88.0,139.4,0.0056,30.0
92.0,139.4,0.0061,30.0
96.0,139.4,0.0066,30.0
100.0,139.4,0.0072,30.0
104.0,139.4,0.0078,30.0
108.0,139.4,0.0085,30.0
112.0,139.4,0.0093,30.0
116.0,139.4,0.0101,30.0
120.0,139.4,0.011,30.0
124.0,139.4,0.0119,29.99
128.0,139.4,0.013,29.99
132.0,139.4,0.0141,29.99
136.0,139.4,0.0153,29.99
140.0,139.4,0.0166,29.99
144.0,139.4,0.018,29.99
148.0,139.4,0.0195,29.99
152.0,139.4,0.0211,29.99
156.0,139.4,0.0228,29.99
160.0,139.4,0.0247,29.99
164.0,139.4,0.0267,29.99
168.0,139.4,0.0289,29.99
172.0,139.4,0.0313,29.99
176.0,139.4,0.0338,29.98
180.0,139.4,0.0365,29.98
184.0,139.4,0.0394,29.98
188.0,139.4,0.0425,29.98
192.0,139.4,0.0458,29.98
196.0,139.4,0.0493,29.98
200.0,139.4,0.0531,29.98
204.0,139.4,0.0572,29.97
208.0,139.4,0.0615,29.97
212.0,139.4,0.0661,29.97
216.0,139.4,0.071,29.97
220.0,139.4,0.0762,29.97
224.0,139.4,0.0818,29.96
228.0,139.4,0.0877,29.96
232.0,139.4,0.094,29.96
236.0,139.4,0.1006,29.95
240.0,139.4,0.1077,29.95
244.0,139.4,0.1151,29.95
248.0,139.4,0.123,29.94
252.0,139.4,0.1314,29.94
256.0,139.4,0.1402,29.94
260.0,139.4,0.1495,29.93
264.0,139.4,0.1593,29.93
268.0,139.4,0.1696,29.92
272.0,139.4,0.1805,29.92
276.0,139.4,0.1919,29.91
280.0,139.4,0.2039,29.91
284.0,139.4,0.2165,29.9
288.0,139.4,0.2298,29.9
292.0,139.4,0.2437,29.89
296.0,139.4,0.2583,29.88
300.0,139.4,0.2736,29.88
304.0,139.4,0.2897,29.87
308.0,139.4,0.3066,29.86
312.0,139.4,0.3244,29.85
316.0,139.4,0.343,29.85
320.0,139.4,0.3626,29.84
324.0,139.4,0.3832,29.83
328.0,139.4,0.405,29.82
332.0,139.4,0.4279,29.81
336.0,139.4,0.4521,29.8
340.0,139.4,0.4776,29.79
344.0,139.4,0.5047,29.77
348.0,139.4,0.5335,29.76
352.0,139.4,0.5641,29.75
356.0,139.4,0.5966,29.73
360.0,139.4,0.6314,29.72
364.0,139.4,0.6685,29.7
368.0,139.4,0.7083,29.68
372.0,139.4,0.751,29.66
376.0,139.4,0.7969,29.64
380.0,139.4,0.8464,29.62
384.0,139.4,0.8997,29.6
388.0,139.4,0.9572,29.57
392.0,139.4,1.0194,29.54
396.0,139.4,1.0867,29.51
400.0,139.4,1.1595,29.48
404.0,139.4,1.2384,29.45
408.0,139.4,1.3238,29.41
412.0,139.4,1.4162,29.37
416.0,139.4,1.5162,29.32
420.0,139.4,1.6244,29.27
424.0,139.4,1.7413,29.22
428.0,139.4,1.8674,29.16
432.0,139.4,2.0032,29.1
436.0,139.4,2.1492,29.04
440.0,139.4,2.3059,28.97
444.0,139.4,2.4734,28.89
448.0,139.4,2.6521,28.81
452.0,139.4,2.842,28.73
456.0,139.4,3.0429,28.64
460.0,139.4,3.2545,28.54
464.0,139.4,3.476,28.44
468.0,139.4,3.7066,28.34
472.0,139.4,3.9448,28.23
476.0,139.4,4.1888,28.12
480.0,139.4,4.4362,28.01
484.0,139.4,4.6841,27.9
488.0,139.4,4.9291,27.79
492.0,139.4,5.1673,27.69
496.0,139.4,5.3941,27.58
500.0,139.4,5.6046,27.49
504.0,139.4,5.794,27.41
508.0,139.4,5.9571,27.33
512.0,139.4,6.0892,27.27
516.0,139.4,6.1861,27.23
520.0,139.4,6.2446,27.2
524.0,139.4,6.2626,27.2
528.0,139.4,6.2393,27.21
532.0,139.4,6.1752,27.24
536.0,139.4,6.0725,27.28
540.0,139.4,5.934,27.34
544.0,139.4,5.764,27.42
548.0,139.4,5.567,27.51
552.0,139.4,5.3482,27.61
556.0,139.4,5.1125,27.71
560.0,139.4,4.8648,27.82
564.0,139.4,4.6098,27.94
568.0,139.4,4.3514,28.05
572.0,139.4,4.0932,28.17
576.0,139.4,3.8381,28.28
580.0,139.4,3.5886,28.39
584.0,139.4,3.3467,28.5
588.0,139.4,3.1137,28.61
592.0,139.4,2.8909,28.71
596.0,139.4,2.6788,28.8
600.0,139.4,2.478,28.89
604.0,139.4,2.2887,28.98
608.0,139.4,2.1108,29.05
612.0,139.4,1.9442,29.13
616.0,139.4,1.7887,29.2
620.0,139.4,1.6438,29.26
624.0,139.4,1.5092,29.32
628.0,139.4,1.3844,29.38
632.0,139.4,1.2688,29.43
636.0,139.4,1.162,29.48
640.0,139.4,1.0635,29.52
644.0,139.4,0.9727,29.56
648.0,139.4,0.8892,29.6
652.0,139.4,0.8123,29.64
656.0,139.4,0.7418,29.67
660.0,139.4,0.677,29.7
664.0,139.4,0.6177,29.72
668.0,139.4,0.5633,29.75
672.0,139.4,0.5135,29.77
676.0,139.4,0.468,29.79
680.0,139.4,0.4263,29.81
684.0,139.4,0.3883,29.83
688.0,139.4,0.3535,29.84
692.0,139.4,0.3218,29.86
696.0,139.4,0.2928,29.87
700.0,139.4,0.2664,29.88
704.0,139.4,0.2423,29.89
708.0,139.4,0.2204,29.9
712.0,139.4,0.2003,29.91
716.0,139.4,0.1821,29.92
720.0,139.4,0.1655,29.93
724.0,139.4,0.1504,29.93
728.0,139.4,0.1367,29.94
732.0,139.4,0.1242,29.94
736.0,139.4,0.1128,29.95
740.0,139.4,0.1024,29.95
744.0,139.4,0.093,29.96
748.0,139.4,0.0845,29.96
752.0,139.4,0.0767,29.97
756.0,139.4,0.0696,29.97
760.0,139.4,0.0632,29.97
764.0,139.4,0.0574,29.97
768.0,139.4,0.0521,29.98
772.0,139.4,0.0472,29.98
776.0,139.4,0.0429,29.98
780.0,139.4,0.0389,29.98
784.0,139.4,0.0353,29.98
788.0,139.4,0.032,29.99
792.0,139.4,0.029,29.99
796.0,139.4,0.0263,29.99
0.0,142.4,0.0008,30.0
4.0,142.4,0.0009,30.0
8.0,142.4,0.001,30.0
12.0,142.4,0.0011,30.0
16.0,142.4,0.0012,30.0
20.0,142.4,0.0013,30.0
24.0,142.4,0.0014,30.0
28.0,142.4,0.0016,30.0
32.0,142.4,0.0017,30.0
36.0,142.4,0.0019,30.0
40.0,142.4,0.0021,30.0
44.0,142.4,0.0022,30.0
48.0,142.4,0.0024,30.0
52.0,142.4,0.0027,30.0
56.0,142.4,0.0029,30.0
60.0,142.4,0.0032,30.0
64.0,142.4,0.0035,30.0
68.0,142.4,0.0038,30.0
72.0,142.4,0.0042,30.0
76.0,142.4,0.0045,30.0
80.0,142.4,0.0049,30.0
84.0,142.4,0.0054,30.0
88.0,142.4,0.0059,30.0
92.0,142.4,0.0064,30.0
96.0,142.4,0.007,30.0
100.0,142.4,0.0076,30.0
104.0,142.4,0.0083,30.0
108.0,142.4,0.009,30.0
112.0,142.4,0.0098,30.0
116.0,142.4,0.0106,30.0
120.0,142.4,0.0116,29.99
124.0,142.4,0.0126,29.99
128.0,142.4,0.0137,29.99
132.0,142.4,0.0149,29.99
136.0,142.4,0.0161,29.99
140.0,142.4,0.0175,29.99
144.0,142.4,0.019,29.99
148.0,142.4,0.0206,29.99
152.0,142.4,0.0223,29.99
156.0,142.4,0.0242,29.99
160.0,142.4,0.0262,29.99
164.0,142.4,0.0284,29.99
168.0,142.4,0.0307,29.99
172.0,142.4,0.0332,29.99
176.0,142.4,0.0359,29.98
180.0,142.4,0.0388,29.98
184.0,142.4,0.0419,29.98
188.0,142.4,0.0452,29.98
192.0,142.4,0.0488,29.98
196.0,142.4,0.0526,29.98
200.0,142.4,0.0566,29.97
204.0,142.4,0.061,29.97
208.0,142.4,0.0656,29.97
212.0,142.4,0.0706,29.97
216.0,142.4,0.0759,29.97
220.0,142.4,0.0815,29.96
224.0,142.4,0.0875,29.96
228.0,142.4,0.0938,29.96
232.0,142.4,0.1006,29.95
236.0,142.4,0.1078,29.95
240.0,142.4,0.1154,29.95
244.0,142.4,0.1234,29.94
248.0,142.4,0.1319,29.94
252.0,142.4,0.1409,29.94
256.0,142.4,0.1504,29.93
260.0,142.4,0.1604,29.93
264.0,142.4,0.171,29.92
268.0,142.4,0.1821,29.92
272.0,142.4,0.1938,29.91
276.0,142.4,0.2061,29.91
280.0,142.4,0.2191,29.9
284.0,142.4,0.2326,29.9
288.0,142.4,0.2469,29.89
292.0,142.4,0.2619,29.88
296.0,142.4,0.2775,29.88
300.0,142.4,0.294,29.87
304.0,142.4,0.3112,29.86
308.0,142.4,0.3293,29.85
312.0,142.4,0.3483,29.84
316.0,142.4,0.3682,29.84
320.0,142.4,0.389,29.83
324.0,142.4,0.411,29.82
328.0,142.4,0.4341,29.81
332.0,142.4,0.4584,29.79
336.0,142.4,0.484,29.78
340.0,142.4,0.511,29.77
344.0,142.4,0.5396,29.76
348.0,142.4,0.5699,29.74
352.0,142.4,0.6021,29.73
356.0,142.4,0.6363,29.72
360.0,142.4,0.6728,29.7
364.0,142.4,0.7118,29.68
368.0,142.4,0.7535,29.66
372.0,142.4,0.7982,29.64
376.0,142.4,0.8464,29.62
380.0,142.4,0.8982,29.6
384.0,142.4,0.9541,29.57
388.0,142.4,1.0144,29.55
392.0,142.4,1.0797,29.52
396.0,142.4,1.1504,29.48
400.0,142.4,1.2271,29.45
404.0,142.4,1.3102,29.41
408.0,142.4,1.4003,29.37
412.0,142.4,1.4981,29.33
416.0,142.4,1.6041,29.28
420.0,142.4,1.719,29.23
424.0,142.4,1.8435,29.17
428.0,142.4,1.9781,29.11
432.0,142.4,2.1236,29.05
436.0,142.4,2.2805,28.98
440.0,142.4,2.4493,28.9
444.0,142.4,2.6305,28.82
448.0,142.4,2.8245,28.74
452.0,142.4,3.0314,28.64
456.0,142.4,3.2513,28.54
460.0,142.4,3.4839,28.44
464.0,142.4,3.7286,28.33
468.0,142.4,3.9846,28.22
472.0,142.4,4.2503,28.1
476.0,142.4,4.524,27.97
480.0,142.4,4.803,27.85
484.0,142.4,5.0843,27.72
488.0,142.4,5.364,27.6
492.0,142.4,5.6374,27.48
496.0,142.4,5.8994,27.36
500.0,142.4,6.1441,27.25
504.0,142.4,6.3653,27.15
508.0,142.4,6.5569,27.06
512.0,142.4,6.7128,26.99
516.0,142.4,6.8277,26.94
520.0,142.4,6.8974,26.91
524.0,142.4,6.9192,26.9
528.0,142.4,6.892,26.91
532.0,142.4,6.8167,26.95
536.0,142.4,6.6957,27.0
540.0,142.4,6.5331,27.07
544.0,142.4,6.3341,27.16
548.0,142.4,6.1046,27.27
552.0,142.4,5.8508,27.38
556.0,142.4,5.5789,27.5
560.0,142.4,5.2948,27.63
564.0,142.4,5.0039,27.76
568.0,142.4,4.7108,27.89
572.0,142.4,4.4196,28.02
576.0,142.4,4.1335,28.15
580.0,142.4,3.855,28.27
584.0,142.4,3.5864,28.39
588.0,142.4,3.3289,28.51
592.0,142.4,3.0837,28.62
596.0,142.4,2.8513,28.72
600.0,142.4,2.6322,28.82
604.0,142.4,2.4263,28.91
608.0,142.4,2.2335,29.0
612.0,142.4,2.0536,29.08
616.0,142.4,1.8861,29.16
620.0,142.4,1.7306,29.23
624.0,142.4,1.5864,29.29
628.0,142.4,1.4531,29.35
632.0,142.4,1.33,29.4
636.0,142.4,1.2164,29.46
640.0,142.4,1.1119,29.5
644.0,142.4,1.0158,29.55
648.0,142.4,0.9274,29.58
652.0,142.4,0.8464,29.62
656.0,142.4,0.7721,29.65
660.0,142.4,0.704,29.68
664.0,142.4,0.6417,29.71
668.0,142.4,0.5846,29.74
672.0,142.4,0.5325,29.76
676.0,142.4,0.4849,29.78
680.0,142.4,0.4414,29.8
684.0,142.4,0.4017,29.82
688.0,142.4,0.3654,29.84
692.0,142.4,0.3324,29.85
696.0,142.4,0.3023,29.86
700.0,142.4,0.2748,29.88
704.0,142.4,0.2498,29.89
708.0,142.4,0.2271,29.9
712.0,142.4,0.2063,29.91
716.0,142.4,0.1875,29.92
720.0,142.4,0.1703,29.92
724.0,142.4,0.1547,29.93
728.0,142.4,0.1405,29.94
732.0,142.4,0.1275,29.94
736.0,142.4,0.1158,29.95
740.0,142.4,0.1051,29.95
744.0,142.4,0.0954,29.96
748.0,142.4,0.0866,29.96
752.0,142.4,0.0786,29.96
756.0,142.4,0.0713,29.97
760.0,142.4,0.0647,29.97
764.0,142.4,0.0587,29.97
768.0,142.4,0.0533,29.98
772.0,142.4,0.0483,29.98
776.0,142.4,0.0438,29.98
780.0,142.4,0.0398,29.98
784.0,142.4,0.0361,29.98
788.0,142.4,0.0327,29.99
792.0,142.4,0.0297,29.99
796.0,142.4,0.0269,29.99
0.0,145.4,0.0009,30.0
4.0,145.4,0.001,30.0
8.0,145.4,0.001,30.0
12.0,145.4,0.0011,30.0
16.0,145.4,0.0012,30.0
20.0,145.4,0.0014,30.0
24.0,145.4,0.0015,30.0
28.0,145.4,0.0016,30.0
32.0,145.4,0.0018,30.0
36.0,145.4,0.002,30.0
40.0,145.4,0.0021,30.0
44.0,145.4,0.0023,30.0
48.0,145.4,0.0026,30.0
52.0,145.4,0.0028,30.0
56.0,145.4,0.0031,30.0
60.0,145.4,0.0033,30.0
64.0,145.4,0.0037,30.0
68.0,145.4,0.004,30.0
72.0,145.4,0.0044,30.0
76.0,145.4,0.0048,30.0
80.0,145.4,0.0052,30.0
84.0,145.4,0.0057,30.0
88.0,145.4,0.0062,30.0
92.0,145.4,0.0067,30.0
96.0,145.4,0.0073,30.0
100.0,145.4,0.008,30.0
104.0,145.4,0.0087,30.0
108.0,145.4,0.0095,30.0
112.0,145.4,0.0103,30.0
116.0,145.4,0.0112,29.99
120.0,145.4,0.0122,29.99
124.0,145.4,0.0133,29.99
128.0,145.4,0.0144,29.99
132.0,145.4,0.0157,29.99
136.0,145.4,0.017,29.99
140.0,145.4,0.0185,29.99
144.0,145.4,0.0201,29.99
148.0,145.4,0.0218,29.99
152.0,145.4,0.0236,29.99
156.0,145.4,0.0256,29.99
160.0,145.4,0.0278,29.99
164.0,145.4,0.0301,29.99
168.0,145.4,0.0326,29.99
172.0,145.4,0.0352,29.98
176.0,145.4,0.0381,29.98
180.0,145.4,0.0412,29.98
184.0,145.4,0.0445,29.98
188.0,145.4,0.0481,29.98
192.0,145.4,0.0519,29.98
196.0,145.4,0.056,29.97
200.0,145.4,0.0603,29.97
204.0,145.4,0.065,29.97
208.0,145.4,0.07,29.97
212.0,145.4,0.0753,29.97
216.0,145.4,0.081,29.96
220.0,145.4,0.0871,29.96
224.0,145.4,0.0935,29.96
228.0,145.4,0.1004,29.96
232.0,145.4,0.1076,29.95
236.0,145.4,0.1154,29.95
240.0,145.4,0.1235,29.94
244.0,145.4,0.1322,29.94
248.0,145.4,0.1414,29.94
252.0,145.4,0.1511,29.93
256.0,145.4,0.1613,29.93
260.0,145.4,0.1722,29.92
264.0,145.4,0.1835,29.92
268.0,145.4,0.1955,29.91
272.0,145.4,0.2082,29.91
276.0,145.4,0.2214,29.9
280.0,145.4,0.2354,29.89
284.0,145.4,0.25,29.89
288.0,145.4,0.2653,29.88
292.0,145.4,0.2814,29.87
296.0,145.4,0.2983,29.87
300.0,145.4,0.3159,29.86
304.0,145.4,0.3344,29.85
308.0,145.4,0.3538,29.84
312.0,145.4,0.374,29.83
316.0,145.4,0.3953,29.82
320.0,145.4,0.4175,29.81
324.0,145.4,0.4409,29.8
328.0,145.4,0.4654,29.79
332.0,145.4,0.4912,29.78
336.0,145.4,0.5183,29.77
340.0,145.4,0.5468,29.76
344.0,145.4,0.577,29.74
348.0,145.4,0.6089,29.73
352.0,145.4,0.6427,29.71
356.0,145.4,0.6787,29.7
360.0,145.4,0.7169,29.68
364.0,145.4,0.7578,29.66
368.0,145.4,0.8014,29.64
372.0,145.4,0.8483,29.62
376.0,145.4,0.8986,29.6
380.0,145.4,0.9527,29.57
384.0,145.4,1.0111,29.55
388.0,145.4,1.0743,29.52
392.0,145.4,1.1426,29.49
396.0,145.4,1.2167,29.46
400.0,145.4,1.2971,29.42
404.0,145.4,1.3843,29.38
408.0,145.4,1.4791,29.34
412.0,145.4,1.5822,29.29
416.0,145.4,1.6941,29.24
420.0,145.4,1.8158,29.19
424.0,145.4,1.9479,29.13
428.0,145.4,2.0911,29.06
432.0,145.4,2.2463,28.99
436.0,145.4,2.4143,28.92
440.0,145.4,2.5956,28.84
444.0,145.4,2.7909,28.75
448.0,145.4,3.0007,28.66
452.0,145.4,3.2254,28.56
456.0,145.4,3.4653,28.45
460.0,145.4,3.7201,28.33
464.0,145.4,3.9896,28.21
468.0,145.4,4.2728,28.09
472.0,145.4,4.5685,27.95
476.0,145.4,4.8748,27.82
480.0,145.4,5.1891,27.68
484.0,145.4,5.5078,27.53
488.0,145.4,5.8268,27.39
492.0,145.4,6.1407,27.25
496.0,145.4,6.4435,27.11
500.0,145.4,6.7282,26.99
504.0,145.4,6.9874,26.87
508.0,145.4,7.2131,26.77
512.0,145.4,7.3977,26.69
516.0,145.4,7.5346,26.63
520.0,145.4,7.6181,26.59
524.0,145.4,7.6446,26.58
528.0,145.4,7.6128,26.59
532.0,145.4,7.5237,26.63
536.0,145.4,7.3807,26.7
540.0,145.4,7.189,26.78
544.0,145.4,6.9553,26.89
548.0,145.4,6.6871,27.01
552.0,145.4,6.3923,27.14
556.0,145.4,6.0784,27.28
560.0,145.4,5.7525,27.42
564.0,145.4,5.4209,27.57
568.0,145.4,5.0889,27.72
572.0,145.4,4.761,27.87
576.0,145.4,4.4406,28.01
580.0,145.4,4.1307,28.15
584.0,145.4,3.8331,28.28
588.0,145.4,3.5494,28.41
592.0,145.4,3.2804,28.53
596.0,145.4,3.0266,28.64
600.0,145.4,2.7882,28.75
604.0,145.4,2.565,28.85
608.0,145.4,2.3568,28.94
612.0,145.4,2.1632,29.03
616.0,145.4,1.9834,29.11
620.0,145.4,1.817,29.19
624.0,145.4,1.6631,29.26
628.0,145.4,1.5212,29.32
632.0,145.4,1.3904,29.38
636.0,145.4,1.2701,29.43
640.0,145.4,1.1596,29.48
644.0,145.4,1.0581,29.53
648.0,145.4,0.965,29.57
652.0,145.4,0.8798,29.61
656.0,145.4,0.8017,29.64
660.0,145.4,0.7303,29.67
664.0,145.4,0.6651,29.7
668.0,145.4,0.6054,29.73
672.0,145.4,0.551,29.75
676.0,145.4,0.5013,29.78
680.0,145.4,0.456,29.8
684.0,145.4,0.4147,29.81
688.0,145.4,0.377,29.83
692.0,145.4,0.3427,29.85
696.0,145.4,0.3114,29.86
700.0,145.4,0.283,29.87
704.0,145.4,0.2571,29.88
708.0,145.4,0.2335,29.9
712.0,145.4,0.2121,29.91
716.0,145.4,0.1926,29.91
720.0,145.4,0.1749,29.92
724.0,145.4,0.1588,29.93
728.0,145.4,0.1441,29.94
732.0,145.4,0.1308,29.94
736.0,145.4,0.1187,29.95
740.0,145.4,0.1077,29.95
744.0,145.4,0.0977,29.96
748.0,145.4,0.0887,29.96
752.0,145.4,0.0804,29.96
756.0,145.4,0.073,29.97
760.0,145.4,0.0662,29.97
764.0,145.4,0.06,29.97
768.0,145.4,0.0544,29.98
772.0,145.4,0.0494,29.98
776.0,145.4,0.0448,29.98
780.0,145.4,0.0406,29.98
784.0,145.4,0.0368,29.98
788.0,145.4,0.0334,29.99
792.0,145.4,0.0302,29.99
796.0,145.4,0.0274,29.99
0.0,148.5,0.0009,30.0
4.0,148.5,0.001,30.0
8.0,148.5,0.0011,30.0
12.0,148.5,0.0012,30.0
16.0,148.5,0.0013,30.0
20.0,148.5,0.0014,30.0
24.0,148.5,0.0016,30.0
28.0,148.5,0.0017,30.0
32.0,148.5,0.0019,30.0
36.0,148.5,0.002,30.0
40.0,148.5,0.0022,30.0
44.0,148.5,0.0024,30.0
48.0,148.5,0.0027,30.0
52.0,148.5,0.0029,30.0
56.0,148.5,0.0032,30.0
60.0,148.5,0.0035,30.0
64.0,148.5,0.0038,30.0
68.0,148.5,0.0042,30.0
72.0,148.5,0.0046,30.0
76.0,148.5,0.005,30.0
80.0,148.5,0.0054,30.0
84.0,148.5,0.0059,30.0
88.0,148.5,0.0065,30.0
92.0,148.5,0.0071,30.0
96.0,148.5,0.0077,30.0
100.0,148.5,0.0084,30.0
104.0,148.5,0.0091,30.0
108.0,148.5,0.01,30.0
112.0,148.5,0.0109,30.0
116.0,148.5,0.0118,29.99
120.0,148.5,0.0129,29.99
124.0,148.5,0.014,29.99
128.0,148.5,0.0152,29.99
132.0,148.5,0.0166,29.99
136.0,148.5,0.018,29.99
140.0,148.5,0.0195,29.99
144.0,148.5,0.0212,29.99
148.0,148.5,0.023,29.99
152.0,148.5,0.025,29.99
156.0,148.5,0.0271,29.99
160.0,148.5,0.0294,29.99
164.0,148.5,0.0319,29.99
168.0,148.5,0.0345,29.98
172.0,148.5,0.0374,29.98
176.0,148.5,0.0405,29.98
180.0,148.5,0.0438,29.98
184.0,148.5,0.0473,29.98
188.0,148.5,0.0511,29.98
192.0,148.5,0.0552,29.98
196.0,148.5,0.0596,29.97
200.0,148.5,0.0643,29.97
204.0,148.5,0.0693,29.97
208.0,148.5,0.0746,29.97
212.0,148.5,0.0804,29.96
216.0,148.5,0.0865,29.96
220.0,148.5,0.093,29.96
224.0,148.5,0.0999,29.96
228.0,148.5,0.1073,29.95
232.0,148.5,0.1151,29.95
236.0,148.5,0.1234,29.94
240.0,148.5,0.1323,29.94
244.0,148.5,0.1416,29.94
248.0,148.5,0.1515,29.93
252.0,148.5,0.162,29.93
256.0,148.5,0.173,29.92
260.0,148.5,0.1847,29.92
264.0,148.5,0.197,29.91
268.0,148.5,0.2099,29.91
272.0,148.5,0.2236,29.9
276.0,148.5,0.2379,29.89
280.0,148.5,0.2529,29.89
284.0,148.5,0.2686,29.88
288.0,148.5,0.2852,29.87
292.0,148.5,0.3025,29.86
296.0,148.5,0.3206,29.86
300.0,148.5,0.3395,29.85
304.0,148.5,0.3594,29.84
308.0,148.5,0.3801,29.83
312.0,148.5,0.4018,29.82
316.0,148.5,0.4245,29.81
320.0,148.5,0.4482,29.8
324.0,148.5,0.4731,29.79
328.0,148.5,0.4992,29.78
332.0,148.5,0.5265,29.76
336.0,148.5,0.5552,29.75
340.0,148.5,0.5854,29.74
344.0,148.5,0.6172,29.72
348.0,148.5,0.6508,29.71
352.0,148.5,0.6863,29.69
356.0,148.5,0.724,29.68
360.0,148.5,0.7641,29.66
364.0,148.5,0.8068,29.64
368.0,148.5,0.8524,29.62
372.0,148.5,0.9012,29.6
376.0,148.5,0.9537,29.57
380.0,148.5,1.0102,29.55
384.0,148.5,1.0711,29.52
388.0,148.5,1.1369,29.49
392.0,148.5,1.2082,29.46
396.0,148.5,1.2855,29.42
400.0,148.5,1.3695,29.39
404.0,148.5,1.4608,29.35
408.0,148.5,1.5602,29.3
412.0,148.5,1.6684,29.25
416.0,148.5,1.7862,29.2
420.0,148.5,1.9145,29.14
424.0,148.5,2.0541,29.08
428.0,148.5,2.2059,29.01
432.0,148.5,2.3708,28.94
436.0,148.5,2.5498,28.86
440.0,148.5,2.7438,28.77
444.0,148.5,2.9534,28.68
448.0,148.5,3.1795,28.58
452.0,148.5,3.4227,28.47
456.0,148.5,3.6833,28.35
460.0,148.5,3.9615,28.23
464.0,148.5,4.2571,28.09
468.0,148.5,4.5695,27.95
472.0,148.5,4.8976,27.81
476.0,148.5,5.2394,27.65
480.0,148.5,5.5924,27.5
484.0,148.5,5.9529,27.33
488.0,148.5,6.3163,27.17
492.0,148.5,6.6766,27.01
496.0,148.5,7.0268,26.85
500.0,148.5,7.3586,26.71
504.0,148.5,7.6627,26.57
508.0,148.5,7.9295,26.45
512.0,148.5,8.1493,26.35
516.0,148.5,8.313,26.28
520.0,148.5,8.4136,26.23
524.0,148.5,8.446,26.22
528.0,148.5,8.4086,26.24
532.0,148.5,8.3027,26.28
536.0,148.5,8.1327,26.36
540.0,148.5,7.9056,26.46
544.0,148.5,7.6302,26.58
548.0,148.5,7.3161,26.72
552.0,148.5,6.9731,26.88
556.0,148.5,6.6106,27.04
560.0,148.5,6.2368,27.21
564.0,148.5,5.8592,27.38
568.0,148.5,5.4837,27.54
572.0,148.5,5.1152,27.71
576.0,148.5,4.7575,27.87
580.0,148.5,4.4135,28.02
584.0,148.5,4.085,28.17
588.0,148.5,3.7733,28.31
592.0,148.5,3.4793,28.44
596.0,148.5,3.2031,28.57
600.0,148.5,2.9446,28.68
604.0,148.5,2.7037,28.79
608.0,148.5,2.4797,28.89
612.0,148.5,2.272,28.98
616.0,148.5,2.0798,29.07
620.0,148.5,1.9023,29.15
624.0,148.5,1.7387,29.22
628.0,148.5,1.5881,29.29
632.0,148.5,1.4497,29.35
636.0,148.5,1.3226,29.41
640.0,148.5,1.2061,29.46
644.0,148.5,1.0993,29.51
648.0,148.5,1.0016,29.55
652.0,148.5,0.9122,29.59
656.0,148.5,0.8305,29.63
660.0,148.5,0.7558,29.66
664.0,148.5,0.6877,29.69
668.0,148.5,0.6255,29.72
672.0,148.5,0.5688,29.75
676.0,148.5,0.5172,29.77
680.0,148.5,0.4701,29.79
684.0,148.5,0.4272,29.81
688.0,148.5,0.3881,29.83
692.0,148.5,0.3526,29.84
696.0,148.5,0.3202,29.86
700.0,148.5,0.2908,29.87
704.0,148.5,0.2641,29.88
708.0,148.5,0.2397,29.89
712.0,148.5,0.2176,29.9
716.0,148.5,0.1975,29.91
720.0,148.5,0.1792,29.92
724.0,148.5,0.1626,29.93
728.0,148.5,0.1476,29.93
732.0,148.5,0.1339,29.94
736.0,148.5,0.1215,29.95
740.0,148.5,0.1102,29.95
744.0,148.5,0.0999,29.96
748.0,148.5,0.0906,29.96
752.0,148.5,0.0822,29.96
756.0,148.5,0.0745,29.97
760.0,148.5,0.0676,29.97
764.0,148.5,0.0613,29.97
768.0,148.5,0.0555,29.98
772.0,148.5,0.0504,29.98
776.0,148.5,0.0456,29.98
780.0,148.5,0.0414,29.98
784.0,148.5,0.0375,29.98
788.0,148.5,0.034,29.98
792.0,148.5,0.0308,29.99
796.0,148.5,0.0279,29.99
0.0,151.5,0.0009,30.0
4.0,151.5,0.001,30.0
8.0,151.5,0.0011,30.0
12.0,151.5,0.0012,30.0
16.0,151.5,0.0014,30.0
20.0,151.5,0.0015,30.0
24.0,151.5,0.0016,30.0
28.0,151.5,0.0018,30.0
32.0,151.5,0.002,30.0
36.0,151.5,0.0021,30.0
40.0,151.5,0.0023,30.0
44.0,151.5,0.0026,30.0
48.0,151.5,0.0028,30.0
52.0,151.5,0.0031,30.0
56.0,151.5,0.0033,30.0
60.0,151.5,0.0037,30.0
64.0,151.5,0.004,30.0
68.0,151.5,0.0044,30.0
72.0,151.5,0.0048,30.0
76.0,151.5,0.0052,30.0
